0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,2833,3284,3176,7271,1423,6256,8509,12,9478,7074,278,5682,3219,126,2695,3108,787,2697,2464,438,2523,2361,476,2374,481,388,469,1430,1589,183,196,38,26
59,80,62,76,134,46,117,274,2,232,189,11,165,94,1,74,100,14,83,91,13,82,87,8,80,18,24,18,3,4,0,0,0,0
2854,3215,3887,3690,8470,1564,7327,11522,18,11300,8027,333,7137,3877,146,3794,4024,851,3547,3250,478,3146,2374,557,2655,613,336,554,1098,1169,165,164,30,32
2605,3013,3686,3595,8294,1701,7582,11086,20,11273,8113,352,7685,4144,157,4157,4332,1016,4113,3527,538,3519,2605,580,2893,444,379,479,970,1102,154,163,16,31
2691,3030,3616,3551,7536,1591,6630,11717,16,11373,8745,366,7736,4339,151,4213,4501,993,4086,3706,503,3733,2893,566,3102,568,345,553,1105,1260,176,182,30,37
2835,3194,3511,3466,7826,1803,6610,11128,24,10528,8759,372,8378,4092,155,4234,4230,1086,4109,3368,580,3431,2972,624,3175,545,382,599,1386,1570,203,215,42,42
2493,2843,3110,3026,6874,1461,5866,10359,15,9969,7880,315,6733,3966,148,3778,4125,811,3599,3203,395,3023,2338,467,2533,510,340,465,1342,1350,179,202,33,37
2593,2966,3292,3288,7407,1428,6466,9823,13,9568,7385,346,6725,3865,150,3989,3995,876,3716,3150,457,3002,2334,526,2566,526,246,501,856,975,119,125,20,28
2806,3389,3658,3698,8237,1735,7315,12267,15,11051,8505,318,8036,4264,152,4223,4559,956,4192,3792,493,3556,2764,571,3020,519,430,588,1283,1346,180,200,39,35
53,59,57,58,105,34,96,240,1,187,164,11,135,73,1,68,77,20,70,81,7,73,63,7,68,12,21,12,2,4,0,0,0,0
2191,2612,2908,2864,6383,1371,5265,10022,26,10214,7668,330,6570,3907,120,3775,3998,805,3665,3063,410,2968,2312,445,2365,469,307,431,896,965,120,154,31,32
21,26,14,20,38,17,37,83,0,73,58,2,53,29,0,26,25,5,25,25,1,28,24,3,26,6,8,4,1,1,0,0,0,0
2669,2931,3699,3347,7961,1690,6510,11901,17,11069,7762,333,6901,3930,142,3715,4164,962,3719,3461,488,3303,2978,625,2958,545,340,489,1390,1458,182,201,34,41
1605,1822,2096,1929,4765,1104,3984,7183,16,5979,4403,251,4078,2308,100,2263,2408,625,2186,1768,333,1802,1459,337,1572,345,160,299,933,1030,144,164,25,30
2771,3423,4032,3423,5835,550,3547,3336,10,2476,2079,124,1696,957,30,827,1198,205,916,1433,135,1010,1075,83,971,780,249,547,83,57,13,15,3,3
2220,2520,2799,2738,6245,1249,5272,9636,18,9022,6471,304,6083,3267,100,3208,3308,710,3087,2705,408,2651,2080,450,2268,524,257,556,958,1048,128,133,27,33
2312,2916,3242,3205,7811,1655,6693,11568,15,11107,7560,346,6630,3524,150,3565,3734,889,3432,3145,429,3151,2289,533,2783,527,327,494,1336,1545,187,215,39,38
40,46,39,47,89,33,72,181,0,145,130,8,107,58,2,53,59,12,54,54,6,56,57,8,51,11,13,12,2,3,0,0,0,0
3532,4218,4546,4347,9982,2089,8725,14671,22,14281,9909,434,8858,5297,189,5144,5743,1443,5113,4737,752,4499,3524,730,3762,709,565,661,1219,1258,197,194,32,39
93,110,92,91,200,74,179,428,2,344,308,16,246,137,3,114,149,24,126,134,14,133,136,14,111,26,35,23,4,6,2,2,0,1
3019,3432,3704,3745,8367,1669,7490,11488,12,11087,7949,365,7555,4087,141,4304,4341,880,4134,3643,491,3592,2886,599,3130,610,419,593,1277,1314,193,191,39,33
3104,3532,4126,3987,8866,1798,8072,15326,22,15858,9404,386,8468,4789,163,4841,5150,1100,4621,4315,675,4077,3133,728,3655,686,484,709,1297,1497,183,201,37,45
37,51,35,42,82,27,78,175,0,136,127,8,106,52,2,52,61,11,52,56,8,53,51,4,55,8,10,9,3,2,1,1,0,0
2651,3026,3646,3453,8446,1785,7090,11136,15,11064,9910,370,8628,4677,162,4453,4954,1009,4387,3953,495,3595,3006,569,3164,618,338,580,1405,1445,186,186,40,31
2335,2880,3028,3140,6846,1468,6197,10480,15,9679,7958,325,7528,4010,150,3956,4184,894,3798,3317,425,3236,2575,524,2687,497,329,483,1139,1273,153,192,38,43
2123,2652,2894,2924,6198,1279,5121,6894,16,8486,5340,273,5500,2836,99,2819,3014,797,2815,2718,411,2583,2517,456,2470,455,332,460,1519,1407,213,195,40,45
2826,3394,3698,3765,8426,1651,7234,12610,24,11707,8022,375,7489,3997,148,4038,4294,1104,3974,3704,566,3489,3116,639,3254,511,427,516,1433,1504,224,209,45,47
501,714,705,693,2098,637,1625,3585,11,2846,5291,147,4461,3461,63,3351,4488,406,3912,4076,242,4114,2657,333,2767,229,364,229,506,482,20,19,4,2
501,607,513,439,1287,418,811,3077,8,1436,5333,162,1466,4237,41,1902,5632,459,2995,3764,278,3945,2630,344,2819,496,359,403,152,34,19,6,3,4
2951,3380,3925,3755,8418,1645,7211,12589,14,12142,9079,375,8783,4418,175,4613,4755,1124,4383,3879,543,3587,3173,666,3261,623,485,612,1129,1274,162,150,32,27
475,570,451,402,1094,320,768,2522,4,1382,4669,106,1162,4017,20,1395,5173,281,2821,3071,194,4036,2189,165,2593,388,384,368,73,29,12,5,3,3
2449,2775,3045,2945,6544,1253,6031,10141,17,9359,7264,299,6469,3663,127,3554,3771,805,3352,2997,394,2939,2123,443,2295,445,300,439,921,967,126,145,24,22
8,7,8,5,15,5,13,23,0,22,19,0,16,8,3,8,12,1,11,9,0,8,7,0,9,0,3,1,0,0,0,0,0,0
2091,2433,2726,2665,6254,1306,5441,8398,8,8363,6270,253,5437,3134,137,3096,3423,745,3063,2864,365,2833,2208,483,2303,413,294,455,1173,1159,145,163,32,37
127,143,134,120,276,86,232,561,3,459,380,27,333,181,8,167,194,33,159,190,21,183,173,13,156,36,44,32,7,6,0,1,0,1
34,42,38,42,78,25,68,167,0,127,120,8,102,55,2,54,57,10,47,55,3,52,51,8,45,12,11,10,1,3,0,1,0,1
50,57,46,52,109,38,90,218,0,183,158,12,134,72,0,65,74,15,67,74,11,71,64,4,57,12,22,16,2,4,0,1,0,0
2420,2734,3282,3283,6968,1414,6366,10374,17,10184,7265,303,6804,3685,125,3755,3942,793,3761,2956,445,3035,2444,481,2528,483,378,493,1328,1455,167,200,29,30
32,33,35,33,73,27,61,141,1,117,98,4,91,43,1,42,48,9,48,49,4,41,40,8,42,11,12,9,2,2,0,0,0,1
80,109,87,92,181,71,159,405,0,318,282,15,233,121,4,115,130,24,115,129,14,130,118,12,109,21,29,24,4,5,1,3,0,0
2719,3144,3426,3321,7669,1694,6644,11792,25,11226,9020,332,8234,4211,149,3980,4402,1039,4020,3495,562,3466,3096,572,3202,523,460,558,1335,1517,175,201,31,42
70,85,76,77,163,60,139,339,0,269,242,15,205,113,1,95,113,16,103,103,13,110,103,9,105,24,26,17,5,5,2,2,0,1
1927,2312,2459,2441,5637,1228,5062,8178,15,7569,5693,279,5251,2868,102,2761,3077,678,2797,2619,357,2505,1963,396,2064,433,241,396,1015,1033,139,148,28,39
1,1,1,1,1,1,4,7,0,3,5,0,4,1,0,0,1,0,3,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0
40,40,36,42,81,31,70,179,1,147,112,7,103,57,0,50,56,10,49,59,5,55,53,4,47,8,11,11,1,1,0,1,0,0
2426,3586,2775,3829,2607,514,5034,2795,6,2523,1847,120,1633,861,20,816,949,188,891,988,116,1043,911,71,845,552,225,842,50,64,14,13,1,4
1432,1615,1853,1839,3777,744,3399,5699,11,5834,4229,174,4223,2150,70,2257,2238,551,2158,1758,272,1816,1486,335,1559,317,197,304,765,796,120,130,25,25
26,27,27,24,53,18,47,112,0,94,74,5,63,35,1,32,38,7,35,38,4,33,31,2,29,7,10,8,1,1,0,0,0,0
2578,3005,3344,3136,7240,1483,6323,10625,13,11027,8056,332,7207,3936,118,3820,4075,898,3740,3373,505,3312,2581,560,2735,560,296,534,1076,1105,137,153,28,34
2560,2867,3410,3294,7250,1625,6129,10780,16,10325,8324,348,7285,4223,148,4077,4444,906,4048,3387,442,3281,2522,536,2648,577,293,570,1231,1297,174,173,30,28
2053,2176,2791,2635,6290,1349,5071,9936,11,9189,7721,288,6458,3602,135,3407,3686,893,3250,2803,403,2553,2455,521,2372,293,320,250,910,800,122,113,28,30
1934,2156,2685,2548,5941,1354,5373,8977,9,8621,5928,285,5670,2975,115,3044,3198,715,2991,2554,399,2412,2191,415,2257,484,268,480,910,974,128,146,28,20
2836,3152,3739,3598,8167,1604,7479,10807,23,11326,8295,359,7870,4052,154,4176,4259,985,4038,3407,542,3394,2822,584,2939,520,406,596,1472,1653,224,238,40,50
2185,2705,3059,3029,6238,1336,5763,9541,16,9196,7830,279,7272,3684,123,3848,3948,791,3682,3202,437,3149,2444,504,2750,461,270,483,1025,1131,148,143,32,30
933,716,1088,483,2561,459,793,4971,9,1425,6931,177,1387,4742,47,1630,5335,455,2861,3416,269,3400,1882,333,2395,333,198,649,400,33,26,13,4,6
2828,3129,3599,3469,8011,1593,6877,10857,13,10696,7432,327,7738,3833,150,4333,4190,950,4254,3414,485,3513,2913,592,3008,556,338,555,1195,1258,165,193,34,41
2408,2597,3286,2970,7337,1412,6083,10900,11,10224,7866,281,6954,3913,135,3898,3994,812,3791,3498,455,3383,2783,610,2919,488,316,457,1074,1050,119,135,20,23
7,11,9,10,14,7,14,38,0,27,25,2,23,6,0,10,13,0,9,12,0,13,12,2,11,2,5,2,1,1,0,0,0,0
3181,3710,4194,4141,9272,1811,7865,13067,22,13373,11669,422,10994,5690,160,5740,5850,1084,5379,4408,597,4080,3313,704,3747,720,444,625,1492,1556,223,216,42,36
2646,3065,3522,3385,7528,1679,6629,10528,11,10999,8777,369,7853,4419,169,4412,4580,1113,4354,3531,529,3476,2834,621,3031,628,317,602,1129,1232,169,177,31,37
2636,3045,3619,3536,7804,1629,7378,11553,26,11387,9069,368,7394,4454,159,4086,4556,953,4160,3455,468,3695,2629,514,2842,599,341,608,1175,1312,148,162,26,37
1968,2326,2723,2730,5900,1388,5282,9311,21,8424,6566,308,5832,3119,124,3189,3284,761,3090,2607,415,2568,2345,492,2405,541,329,521,849,964,116,129,23,24
2458,2889,3393,3185,7064,1555,6233,10214,15,9858,7682,345,7201,3850,144,3876,4187,835,3889,3557,427,3495,2877,545,2916,555,266,488,1020,1114,137,155,25,33
3321,3793,4092,4144,9596,2028,8293,12930,24,12330,10088,425,9789,5391,183,5446,5781,1195,5424,4589,674,4480,3609,779,3940,683,329,650,1389,1557,206,215,34,32
3274,3633,4514,4382,9926,1866,8373,14553,17,13870,10530,447,9354,5049,187,5049,5096,1102,4690,4477,570,4257,3656,777,3761,677,340,693,1257,1378,176,196,26,44
2448,2806,3591,3351,7821,1602,6441,12256,16,11709,8420,384,7645,4069,126,3988,4327,826,3990,3435,483,3333,3009,601,3153,610,435,597,968,1102,145,153,31,27
3091,3501,4205,4016,8802,1972,7661,13157,32,12999,9657,460,8659,4784,147,4861,5062,1067,4699,4276,524,4151,3023,693,3465,698,397,694,1343,1484,169,191,38,30
2260,2672,2899,2903,6655,1287,5962,9302,13,8954,7497,303,6978,3777,119,3828,4012,856,3663,3318,418,3231,2471,515,2685,492,309,493,979,1100,151,135,33,23
3229,3674,4432,4257,9412,1794,8140,13315,23,12845,10463,393,9602,5417,172,5173,5626,1158,4926,4421,547,4170,3090,697,3377,740,373,710,1694,1843,243,267,44,49
1464,1735,1996,2000,4276,946,3755,6271,14,6009,4925,237,4501,2439,86,2381,2527,537,2318,2021,289,1888,1548,322,1623,330,206,311,716,762,100,99,18,24
2445,2764,3168,3073,7067,1414,6197,9377,7,9446,7262,285,6645,3680,116,3701,3948,792,3551,3019,387,3034,2395,495,2576,525,351,467,1148,1205,145,153,28,24
52,64,55,57,111,48,93,239,1,192,165,9,137,70,2,71,83,14,68,71,7,75,74,10,58,14,21,13,1,3,0,0,0,0
53,63,61,55,119,40,107,258,0,215,178,9,154,82,3,67,92,16,85,80,11,74,80,8,71,14,21,13,3,3,0,1,0,0
2526,2859,3485,3231,7926,1616,6666,11091,20,10163,8011,309,7233,4057,149,3924,4214,910,3801,3291,464,3158,2619,590,2783,550,311,560,1233,1335,175,174,37,33
90,108,89,101,211,74,174,427,2,339,291,14,246,131,2,124,149,30,128,131,16,139,130,10,115,23,41,26,5,4,3,0,0,1
28,29,27,29,57,22,52,132,1,108,88,6,73,41,0,37,42,8,36,41,6,42,39,5,30,7,10,8,1,2,1,1,0,1
103,115,96,98,214,75,186,435,1,349,307,19,267,144,4,129,148,30,129,143,14,138,131,14,127,27,32,23,9,8,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,5,10,2,11,26,0,19,13,3,12,6,0,6,6,0,7,8,2,5,6,1,7,0,0,0,0,1,0,0,0,0
2393,2720,3215,3203,7167,1591,6415,10505,11,10047,7566,351,6743,3859,120,3844,4107,799,3903,3490,441,3334,2578,529,2684,494,270,487,1090,1114,162,161,30,24
69,86,61,76,149,55,125,322,0,263,222,14,189,103,2,93,105,18,95,105,12,104,96,7,80,17,26,18,6,4,0,0,1,0
2981,3425,3989,3883,8098,1880,7032,11142,20,11775,9880,354,9261,5020,156,4890,5191,1107,4577,4099,554,3726,3128,672,3211,667,442,652,1286,1325,171,187,27,29
44,49,50,52,106,40,93,220,1,173,157,7,132,74,2,66,76,12,58,70,9,73,67,7,65,10,12,13,4,3,0,0,0,0
120,132,111,110,244,83,212,394,1,402,213,25,259,152,7,146,174,33,152,172,17,161,154,14,148,31,49,28,9,9,0,2,0,1
1366,1555,1869,1776,3938,846,3371,5888,5,5286,4295,206,3593,2096,65,2033,2128,470,1969,1731,277,1828,1413,319,1561,306,148,307,629,660,90,100,14,22
31,40,38,40,66,28,59,148,1,121,108,7,91,48,0,46,53,10,48,52,6,48,47,4,40,10,11,10,2,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,53,44,47,109,37,87,214,0,167,151,7,129,67,2,58,71,13,63,67,7,64,61,8,57,12,20,12,4,3,0,0,1,0
2672,3283,3618,3509,7985,1708,7177,11016,25,11300,7895,319,7281,3905,140,3800,4201,824,3679,3353,440,3410,2406,547,2841,535,314,563,1258,1422,199,189,39,43
2790,3205,3497,3561,7476,1608,6798,10852,17,10562,8332,331,7629,4370,154,4217,4691,950,4329,3805,539,3609,3095,697,3104,573,316,597,1094,1140,144,183,32,36
