3360,3992,4871,4733,10783,1955,9264,14520,22,14039,11733,433,10764,6053,201,5994,6247,1247,5848,4813,645,4558,3501,719,3605,781,377,751,1528,1747,205,219,37,36
3536,4024,4273,4301,9526,2132,8452,14420,30,13793,11153,471,10624,5622,198,5558,5761,1168,5275,4455,603,4544,3400,770,3572,751,441,714,1626,1814,234,266,51,53
2865,3360,4015,3866,8907,1899,7543,12181,22,12087,8841,399,7843,4498,145,4275,4718,1115,4312,3753,579,3707,3413,651,3600,588,492,581,1645,1860,236,235,38,47
3825,4322,5173,4921,11249,2219,9730,14929,28,14984,11898,496,10925,6176,234,5919,6385,1437,5660,4989,722,4808,3863,921,4008,821,404,827,1484,1632,194,225,47,36
4499,5074,5934,5695,13192,2579,11770,17941,11,17989,13802,566,13021,6993,258,7160,7127,1587,6820,5719,760,5656,4414,962,4686,851,502,842,1680,1771,238,264,49,54
3707,4149,4656,4598,10273,2285,9002,14508,22,14224,11169,448,9844,5492,195,5372,5888,1350,5029,4656,685,4465,3803,714,3705,729,394,726,1972,2155,264,299,42,58
3702,4140,5273,4988,11491,2395,9969,17177,24,16731,12575,487,11706,6332,229,6279,6521,1400,5858,5482,694,5063,4345,933,4630,901,456,827,1688,1829,241,227,49,52
3727,4068,4860,4720,11266,2257,9747,16046,19,15274,11607,460,9757,5789,197,5615,6127,1241,5675,4918,640,4642,3878,931,3947,713,420,714,1414,1485,200,232,48,38
3787,4253,4935,4530,10472,2382,9156,14356,12,14656,10936,480,9972,5596,200,5643,5838,1220,5205,4739,597,4361,3459,816,3805,734,292,690,1627,1613,223,256,34,25
3343,3872,4497,4394,10029,2216,8580,14986,27,14555,10375,498,9434,5253,214,5329,5437,1269,5205,4563,599,4382,3293,726,3487,764,319,665,1548,1684,201,256,48,40
3386,3755,4656,4387,10074,2010,8791,13114,25,13255,8492,428,8229,4253,179,4534,4535,1269,4362,3687,620,3715,3213,797,3210,623,400,666,1921,2039,253,275,54,60
4247,4891,5631,5531,12648,2532,11347,18270,20,18087,12808,491,12247,6338,216,6543,6602,1383,6050,5502,656,5235,4401,903,4561,897,401,839,1795,1914,250,274,48,40
3495,4178,4834,4641,10445,2002,8781,15721,19,14520,11318,465,9805,5624,201,5567,5928,1123,5512,4846,579,4837,3534,758,3906,790,371,741,1592,1681,211,233,40,53
3719,4187,5061,4760,10854,2124,9465,15415,21,15542,10999,471,9630,5568,206,5518,5870,1274,5348,4978,645,4731,3530,770,3788,710,349,738,1504,1635,216,263,38,35
2833,3099,3727,3665,8064,1659,7270,10858,16,11107,8551,339,8253,4316,142,4564,4667,984,4450,3874,465,3802,2689,583,2828,653,269,591,1163,1224,164,164,21,31
2933,3214,4329,3944,9592,1759,7885,13033,16,12907,9457,378,8697,4911,152,4975,5103,1064,4770,4028,516,3742,3055,641,3248,694,399,657,1224,1237,165,184,36,40
3653,4021,4732,4595,10766,2058,9182,15449,21,14534,10494,442,10230,5359,181,5306,5627,1233,5283,4782,667,4538,3914,801,3990,770,391,811,1532,1667,204,228,44,31
3481,3756,4669,4388,9786,1708,8170,14400,20,13942,10046,402,9568,4962,162,4889,5136,995,4773,4434,596,4337,3438,751,3785,743,442,746,1350,1434,198,193,30,32
3750,4239,5402,5149,11264,1951,9625,15727,24,15549,12780,451,11869,6037,190,6254,6446,1241,5887,5395,737,4971,4268,958,4378,862,413,848,1502,1661,228,248,50,40
